Distance_to_2019,LandCover_2019,LandCover_2024
22.36067977,1,2
0,2,2
0,2,2
0,2,2
20,1,2
0,2,2
22.36067977,1,2
10,1,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
10,1,2
0,2,2
50,1,2
10,1,2
0,2,2
22.36067977,1,2
0,2,2
0,2,2
0,2,2
10,1,2
22.36067977,1,2
0,2,2
10,1,2
0,2,2
0,2,2
10,1,2
10,1,2
10,1,2
0,2,2
42.42640687,1,2
14.14213562,1,2
28.28427125,1,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
20,1,2
0,2,2
0,2,2
10,1,2
10,1,2
0,2,2
0,2,2
0,2,2
10,1,2
20,1,2
10,1,2
10,1,2
0,2,2
28.28427125,1,2
0,2,2
20,1,2
0,2,2
10,1,2
10,1,2
14.14213562,1,2
0,2,2
0,2,2
10,1,2
0,2,2
10,1,2
14.14213562,1,2
14.14213562,1,2
14.14213562,1,2
0,2,2
31.6227766,1,2
28.28427125,1,2
0,2,2
0,2,2
10,1,2
14.14213562,1,2
0,2,2
0,2,2
14.14213562,1,2
0,2,2
10,1,2
10,1,2
0,2,2
0,2,2
0,2,2
22.36067977,1,2
14.14213562,1,2
0,2,2
0,2,2
10,1,2
0,2,2
10,1,2
10,1,2
0,2,2
0,2,2
30,1,2
10,1,2
10,1,2
14.14213562,1,2
0,2,2
10,1,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
10,1,2
20,1,2
10,1,2
0,2,2
0,2,2
10,1,2
0,2,2
60.8276253,1,2
22.36067977,1,2
20,1,2
0,2,2
22.36067977,1,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
28.28427125,1,2
0,2,2
28.28427125,1,2
20,1,2
0,2,2
20,1,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
40,1,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
20,1,2
10,1,2
0,2,2
0,2,2
10,1,2
10,1,2
0,2,2
0,2,2
14.14213562,1,2
0,2,2
0,2,2
36.05551275,1,2
10,1,2
0,2,2
10,1,2
10,1,2
14.14213562,1,2
0,2,2
10,1,2
22.36067977,1,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
10,1,2
10,1,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
22.36067977,1,2
0,2,2
20,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
14.14213562,1,2
22.36067977,1,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
106.3014581,1,2
0,2,2
0,2,2
0,2,2
0,2,2
20,1,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
22.36067977,1,2
14.14213562,1,2
14.14213562,1,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
10,1,2
10,1,2
0,2,2
10,1,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
14.14213562,1,2
0,2,2
10,1,2
0,2,2
10,1,2
0,2,2
40,1,2
22.36067977,1,2
36.05551275,1,2
0,2,2
14.14213562,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
10,1,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
36.05551275,1,2
10,1,2
10,1,2
10,1,2
0,2,2
0,2,2
0,2,2
31.6227766,1,2
0,2,2
0,2,2
28.28427125,1,2
0,2,2
0,2,2
0,2,2
10,1,2
10,1,2
10,1,2
0,2,2
14.14213562,1,2
0,2,2
0,2,2
14.14213562,1,2
10,1,2
0,2,2
10,1,2
0,2,2
0,2,2
31.6227766,1,2
14.14213562,1,2
0,2,2
20,1,2
0,2,2
0,2,2
0,2,2
0,2,2
20,1,2
10,1,2
10,1,2
14.14213562,1,2
0,2,2
0,2,2
0,2,2
14.14213562,1,2
0,2,2
14.14213562,1,2
0,2,2
22.36067977,1,2
0,2,2
0,2,2
0,2,2
20,1,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
20,1,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
22.36067977,1,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
31.6227766,1,2
0,2,2
0,2,2
0,2,2
0,2,2
20,1,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
10,1,2
22.36067977,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
10,1,2
14.14213562,1,2
0,2,2
0,2,2
14.14213562,1,2
36.05551275,1,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
20,1,2
10,1,2
0,2,2
0,2,2
10,1,2
22.36067977,1,2
0,2,2
10,1,2
20,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
10,1,2
10,1,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
10,1,2
10,1,2
0,2,2
10,1,2
22.36067977,1,2
0,2,2
31.6227766,1,2
22.36067977,1,2
14.14213562,1,2
0,2,2
10,1,2
0,2,2
0,2,2
10,1,2
0,2,2
22.36067977,1,2
0,2,2
10,1,2
10,1,2
0,2,2
10,1,2
0,2,2
14.14213562,1,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
10,1,2
10,1,2
10,1,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
41.23105626,1,2
14.14213562,1,2
10,1,2
0,2,2
0,2,2
10,1,2
0,2,2
10,1,2
0,2,2
10,1,2
10,1,2
0,2,2
10,1,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
14.14213562,1,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
10,1,2
0,2,2
0,2,2
20,1,2
10,1,2
0,2,2
10,1,2
10,1,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
10,1,2
0,2,2
40,1,2
14.14213562,1,2
0,2,2
22.36067977,1,2
30,1,2
10,1,2
10,1,2
14.14213562,1,2
50.99019514,1,2
10,1,2
0,2,2
10,1,2
0,2,2
14.14213562,1,2
0,2,2
0,2,2
10,1,2
20,1,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
41.23105626,1,2
0,2,2
0,2,2
0,2,2
10,1,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
20,1,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
10,1,2
0,2,2
10,1,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
20,1,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
14.14213562,1,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
10,1,2
10,1,2
0,2,2
22.36067977,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
10,1,2
20,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
31.6227766,1,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
10,1,2
0,2,2
0,2,2
22.36067977,1,2
28.28427125,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
22.36067977,1,2
0,2,2
20,1,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
22.36067977,1,2
0,2,2
22.36067977,1,2
14.14213562,1,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
20,1,2
0,2,2
0,2,2
0,2,2
30,1,2
63.2455532,1,2
28.28427125,1,2
0,2,2
22.36067977,1,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
22.36067977,1,2
0,2,2
0,2,2
20,1,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
14.14213562,1,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
14.14213562,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
20,1,2
0,2,2
14.14213562,1,2
0,2,2
10,1,2
10,1,2
10,1,2
28.28427125,1,2
0,2,2
0,2,2
0,2,2
10,1,2
20,1,2
10,1,2
0,2,2
0,2,2
14.14213562,1,2
0,2,2
22.36067977,1,2
10,1,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
10,1,2
10,1,2
31.6227766,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
31.6227766,1,2
0,2,2
14.14213562,1,2
10,1,2
0,2,2
10,1,2
0,2,2
0,2,2
10,1,2
0,2,2
10,1,2
0,2,2
14.14213562,1,2
10,1,2
31.6227766,1,2
0,2,2
0,2,2
14.14213562,1,2
14.14213562,1,2
20,1,2
0,2,2
50,1,2
0,2,2
0,2,2
10,1,2
0,2,2
10,1,2
10,1,2
0,2,2
10,1,2
10,1,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
14.14213562,1,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
20,1,2
14.14213562,1,2
0,2,2
10,1,2
10,1,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
10,1,2
14.14213562,1,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
20,1,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
14.14213562,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
10,1,2
0,2,2
0,2,2
0,2,2
50,1,2
0,2,2
0,2,2
20,1,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
20,1,2
44.72135955,1,2
14.14213562,1,2
14.14213562,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
20,1,2
0,2,2
14.14213562,1,2
0,2,2
22.36067977,1,2
10,1,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
20,1,2
0,2,2
0,2,2
0,2,2
0,2,2
14.14213562,1,2
0,2,2
14.14213562,1,2
0,2,2
0,2,2
10,1,2
22.36067977,1,2
20,1,2
0,2,2
10,1,2
14.14213562,1,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
22.36067977,1,2
0,2,2
20,1,2
10,1,2
28.28427125,1,2
0,2,2
10,1,2
0,2,2
0,2,2
10,1,2
28.28427125,1,2
0,2,2
0,2,2
10,1,2
0,2,2
10,1,2
0,2,2
0,2,2
10,1,2
28.28427125,1,2
10,1,2
10,1,2
0,2,2
10,1,2
0,2,2
0,2,2
10,1,2
0,2,2
14.14213562,1,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
14.14213562,1,2
0,2,2
28.28427125,1,2
20,1,2
10,1,2
10,1,2
0,2,2
0,2,2
10,1,2
10,1,2
10,1,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
22.36067977,1,2
0,2,2
22.36067977,1,2
14.14213562,1,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
14.14213562,1,2
0,2,2
0,2,2
31.6227766,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
10,1,2
0,2,2
22.36067977,1,2
0,2,2
28.28427125,1,2
0,2,2
0,2,2
20,1,2
0,2,2
0,2,2
30,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
10,1,2
14.14213562,1,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
28.28427125,1,2
0,2,2
10,1,2
10,1,2
0,2,2
0,2,2
20,1,2
0,2,2
10,1,2
20,1,2
0,2,2
0,2,2
10,1,2
63.2455532,1,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
70.71067812,1,2
0,2,2
0,2,2
14.14213562,1,2
0,2,2
0,2,2
0,2,2
50,1,2
40,1,2
10,1,2
0,2,2
50.99019514,1,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
28.28427125,1,2
0,2,2
0,2,2
28.28427125,1,2
10,1,2
10,1,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
10,1,2
0,2,2
0,2,2
28.28427125,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
22.36067977,1,2
22.36067977,1,2
10,1,2
10,1,2
22.36067977,1,2
10,1,2
0,2,2
10,1,2
0,2,2
41.23105626,1,2
0,2,2
0,2,2
14.14213562,1,2
10,1,2
0,2,2
36.05551275,1,2
0,2,2
0,2,2
0,2,2
0,2,2
20,1,2
10,1,2
0,2,2
0,2,2
0,2,2
10,1,2
10,1,2
0,2,2
0,2,2
10,1,2
10,1,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
41.23105626,1,2
0,2,2
0,2,2
22.36067977,1,2
0,2,2
10,1,2
0,2,2
20,1,2
28.28427125,1,2
10,1,2
0,2,2
0,2,2
10,1,2
22.36067977,1,2
0,2,2
20,1,2
0,2,2
22.36067977,1,2
41.23105626,1,2
10,1,2
14.14213562,1,2
0,2,2
10,1,2
0,2,2
20,1,2
22.36067977,1,2
0,2,2
0,2,2
10,1,2
10,1,2
0,2,2
22.36067977,1,2
0,2,2
0,2,2
10,1,2
20,1,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
20,1,2
20,1,2
10,1,2
0,2,2
14.14213562,1,2
0,2,2
14.14213562,1,2
0,2,2
10,1,2
0,2,2
10,1,2
10,1,2
10,1,2
10,1,2
0,2,2
20,1,2
10,1,2
0,2,2
30,1,2
50,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
10,1,2
14.14213562,1,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
14.14213562,1,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
10,1,2
28.28427125,1,2
0,2,2
70.71067812,1,2
0,2,2
0,2,2
0,2,2
50,1,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
14.14213562,1,2
0,2,2
28.28427125,1,2
0,2,2
10,1,2
0,2,2
22.36067977,1,2
10,1,2
0,2,2
0,2,2
10,1,2
20,1,2
0,2,2
10,1,2
64.03124237,1,2
0,2,2
20,1,2
0,2,2
0,2,2
0,2,2
0,2,2
22.36067977,1,2
0,2,2
10,1,2
10,1,2
0,2,2
0,2,2
20,1,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
14.14213562,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
20,1,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
20,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
20,1,2
0,2,2
0,2,2
14.14213562,1,2
0,2,2
0,2,2
0,2,2
14.14213562,1,2
20,1,2
0,2,2
10,1,2
0,2,2
10,1,2
31.6227766,1,2
10,1,2
0,2,2
20,1,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
22.36067977,1,2
20,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
44.72135955,1,2
10,1,2
22.36067977,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
14.14213562,1,2
0,2,2
0,2,2
14.14213562,1,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
20,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
14.14213562,1,2
0,2,2
10,1,2
10,1,2
22.36067977,1,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
10,1,2
14.14213562,1,2
10,1,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
14.14213562,1,2
22.36067977,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
22.36067977,1,2
0,2,2
0,2,2
22.36067977,1,2
30,1,2
30,1,2
10,1,2
0,2,2
14.14213562,1,2
0,2,2
10,1,2
0,2,2
10,1,2
0,2,2
14.14213562,1,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
10,1,2
0,2,2
10,1,2
0,2,2
22.36067977,1,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
30,1,2
0,2,2
20,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
31.6227766,1,2
10,1,2
0,2,2
20,1,2
14.14213562,1,2
10,1,2
0,2,2
0,2,2
30,1,2
10,1,2
10,1,2
10,1,2
0,2,2
10,1,2
0,2,2
0,2,2
31.6227766,1,2
0,2,2
40,1,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
22.36067977,1,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
14.14213562,1,2
0,2,2
0,2,2
10,1,2
36.05551275,1,2
0,2,2
20,1,2
0,2,2
20,1,2
20,1,2
0,2,2
0,2,2
0,2,2
22.36067977,1,2
0,2,2
10,1,2
30,1,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
22.36067977,1,2
40,1,2
0,2,2
0,2,2
0,2,2
10,1,2
14.14213562,1,2
0,2,2
14.14213562,1,2
31.6227766,1,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
30,1,2
10,1,2
0,2,2
10,1,2
0,2,2
20,1,2
10,1,2
0,2,2
41.23105626,1,2
0,2,2
0,2,2
20,1,2
10,1,2
0,2,2
0,2,2
0,2,2
10,1,2
10,1,2
10,1,2
14.14213562,1,2
10,1,2
0,2,2
10,1,2
10,1,2
0,2,2
0,2,2
0,2,2
20,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
20,1,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
14.14213562,1,2
0,2,2
10,1,2
0,2,2
10,1,2
31.6227766,1,2
0,2,2
0,2,2
14.14213562,1,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
14.14213562,1,2
10,1,2
10,1,2
0,2,2
0,2,2
10,1,2
10,1,2
20,1,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
10,1,2
10,1,2
0,2,2
0,2,2
0,2,2
14.14213562,1,2
22.36067977,1,2
0,2,2
0,2,2
0,2,2
10,1,2
10,1,2
22.36067977,1,2
0,2,2
10,1,2
0,2,2
0,2,2
30,1,2
22.36067977,1,2
0,2,2
0,2,2
10,1,2
0,2,2
31.6227766,1,2
0,2,2
10,1,2
0,2,2
14.14213562,1,2
41.23105626,1,2
22.36067977,1,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
10,1,2
10,1,2
0,2,2
0,2,2
0,2,2
10,1,2
14.14213562,1,2
20,1,2
10,1,2
0,2,2
14.14213562,1,2
0,2,2
10,1,2
0,2,2
20,1,2
0,2,2
10,1,2
36.05551275,1,2
0,2,2
10,1,2
0,2,2
14.14213562,1,2
14.14213562,1,2
22.36067977,1,2
28.28427125,1,2
31.6227766,1,2
14.14213562,1,2
0,2,2
14.14213562,1,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
22.36067977,1,2
0,2,2
0,2,2
0,2,2
22.36067977,1,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
20,1,2
14.14213562,1,2
0,2,2
0,2,2
0,2,2
44.72135955,1,2
0,2,2
31.6227766,1,2
0,2,2
28.28427125,1,2
10,1,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
14.14213562,1,2
14.14213562,1,2
20,1,2
0,2,2
0,2,2
10,1,2
20,1,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
20,1,2
0,2,2
0,2,2
0,2,2
10,1,2
10,1,2
0,2,2
10,1,2
0,2,2
10,1,2
0,2,2
10,1,2
0,2,2
10,1,2
10,1,2
0,2,2
10,1,2
0,2,2
22.36067977,1,2
0,2,2
20,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
10,1,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
20,1,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
14.14213562,1,2
0,2,2
10,1,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
14.14213562,1,2
0,2,2
0,2,2
10,1,2
30,1,2
10,1,2
0,2,2
10,1,2
20,1,2
14.14213562,1,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
20,1,2
22.36067977,1,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
14.14213562,1,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
14.14213562,1,2
14.14213562,1,2
0,2,2
0,2,2
0,2,2
0,2,2
30,1,2
0,2,2
0,2,2
36.05551275,1,2
10,1,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
20,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
10,1,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
20,1,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
20,1,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
22.36067977,1,2
10,1,2
0,2,2
10,1,2
10,1,2
22.36067977,1,2
0,2,2
14.14213562,1,2
0,2,2
0,2,2
0,2,2
10,1,2
10,1,2
22.36067977,1,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
36.05551275,1,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
20,1,2
0,2,2
0,2,2
0,2,2
20,1,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
20,1,2
0,2,2
30,1,2
0,2,2
10,1,2
0,2,2
10,1,2
0,2,2
10,1,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
22.36067977,1,2
0,2,2
10,1,2
30,1,2
0,2,2
0,2,2
0,2,2
42.42640687,1,2
0,2,2
10,1,2
0,2,2
0,2,2
20,1,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
20,1,2
0,2,2
10,1,2
10,1,2
20,1,2
0,2,2
0,2,2
0,2,2
22.36067977,1,2
0,2,2
14.14213562,1,2
0,2,2
0,2,2
14.14213562,1,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
10,1,2
10,1,2
30,1,2
0,2,2
22.36067977,1,2
10,1,2
0,2,2
22.36067977,1,2
10,1,2
22.36067977,1,2
0,2,2
0,2,2
10,1,2
0,2,2
14.14213562,1,2
0,2,2
0,2,2
20,1,2
0,2,2
0,2,2
0,2,2
10,1,2
14.14213562,1,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
36.05551275,1,2
20,1,2
14.14213562,1,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
36.05551275,1,2
0,2,2
41.23105626,1,2
0,2,2
0,2,2
10,1,2
20,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
50.99019514,1,2
10,1,2
0,2,2
0,2,2
40,1,2
0,2,2
10,1,2
0,2,2
22.36067977,1,2
0,2,2
0,2,2
0,2,2
0,2,2
20,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
22.36067977,1,2
0,2,2
22.36067977,1,2
10,1,2
0,2,2
0,2,2
10,1,2
0,2,2
14.14213562,1,2
0,2,2
0,2,2
0,2,2
0,2,2
10,1,2
30,1,2
0,2,2
0,2,2
20,1,2
10,1,2
0,2,2
10,1,2
10,1,2
0,2,2
0,2,2
10,1,2
0,2,2
28.28427125,1,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
22.36067977,1,2
20,1,2
10,1,2
20,1,2
0,2,2
0,2,2
10,1,2
0,2,2
0,2,2
28.28427125,1,2
0,2,2
0,2,2
10,1,2
0,2,2
10,1,2
10,1,2
0,2,2
0,2,2
0,2,2
22.36067977,1,2
10,1,2
0,2,2
0,2,2
10,1,2
0,2,2
20,1,2
0,2,2
0,2,2
0,2,2
0,2,2
