Distance_to_2019,Distance_to_2024,LandCover_2019,LandCover_2024,latitude,longitude
10,14.14213562,1,1,-8.840275795,115.0993856
14.14213562,14.14213562,1,1,-8.812158527,115.2100581
120,22.36067977,1,1,-8.787454857,115.2125734
42.42640687,42.42640687,1,1,-8.779909008,115.2208379
14.14213562,50,1,1,-8.846204676,115.1751136
10,22.36067977,1,1,-8.795180368,115.1228317
10,20,1,1,-8.819794207,115.1701729
31.6227766,10,1,1,-8.80587032,115.1483438
20,10,1,1,-8.801827901,115.1535541
22.36067977,20,1,1,-8.790239634,115.2136513
10,0,1,2,-8.828687528,115.172239
10,0,1,2,-8.769398719,115.171161
10,0,1,2,-8.81997387,115.1028891
28.28427125,22.36067977,1,1,-8.83057399,115.1005534
10,10,1,1,-8.811080549,115.1657711
20,20,1,1,-8.811350043,115.1329826
20,10,1,1,-8.77649541,115.1860731
10,0,1,2,-8.806858467,115.1877799
22.36067977,0,1,2,-8.83587405,115.1621779
31.6227766,0,1,2,-8.787993846,115.1479845
36.05551275,10,1,1,-8.825992582,115.1710712
22.36067977,0,1,2,-8.83937748,115.1587643
10,20,1,1,-8.846923328,115.1797849
14.14213562,0,1,2,-8.829496012,115.2195802
10,0,1,2,-8.810631391,115.1145672
31.6227766,10,1,1,-8.844048719,115.1126807
22.36067977,22.36067977,1,1,-8.816111114,115.1677474
10,0,1,2,-8.810721222,115.1409776
70,50,1,1,-8.819255218,115.1344199
22.36067977,0,1,2,-8.826621403,115.1202266
10,10,1,1,-8.827789213,115.2199396
10,28.28427125,1,1,-8.845665687,115.1510388
40,31.6227766,1,1,-8.823207805,115.1826595
10,10,1,1,-8.7852989,115.1699932
20,14.14213562,1,1,-8.821590837,115.0925584
10,0,1,2,-8.800210934,115.1429539
10,0,1,2,-8.796348178,115.1614592
10,0,1,2,-8.829855338,115.0870787
10,10,1,1,-8.805510994,115.1902951
20,14.14213562,1,1,-8.816919598,115.1858934
28.28427125,10,1,1,-8.804163521,115.1913731
14.14213562,0,1,2,-8.814583978,115.1613694
22.36067977,14.14213562,1,1,-8.830663822,115.1628965
10,10,1,1,-8.80766695,115.2148192
10,10,1,1,-8.824734941,115.1339708
10,10,1,1,-8.791137949,115.1973918
20,30,1,1,-8.813685663,115.1036077
10,0,1,2,-8.8217705,115.1846358
10,0,1,2,-8.795180368,115.2271261
20,50.99019514,1,1,-8.827789213,115.089594
10,0,1,2,-8.817907745,115.2169751
10,0,1,2,-8.818626397,115.1973918
10,10,1,1,-8.810272065,115.1581355
10,0,1,2,-8.831202811,115.1258859
22.36067977,30,1,1,-8.778651367,115.2205684
10,14.14213562,1,1,-8.808295771,115.1318148
14.14213562,10,1,1,-8.829855338,115.1918223
14.14213562,22.36067977,1,1,-8.82877736,115.1803238
50.99019514,254.9509757,1,1,-8.784041258,115.2186819
14.14213562,10,1,1,-8.812787348,115.2067343
14.14213562,22.36067977,1,1,-8.845306361,115.1136689
10,0,1,2,-8.828957023,115.1852646
10,20,1,1,-8.825363762,115.1594829
41.23105626,0,1,2,-8.819255218,115.2085309
14.14213562,0,1,2,-8.83937748,115.0938161
10,0,1,2,-8.790239634,115.1959545
14.14213562,20,1,1,-8.789520982,115.1840069
10,0,1,2,-8.814494147,115.1497811
10,0,1,2,-8.842611415,115.1880494
22.36067977,100,1,1,-8.777393725,115.1929901
10,0,1,2,-8.84054529,115.1852646
10,10,1,1,-8.843060573,115.1057637
28.28427125,28.28427125,1,1,-8.823207805,115.1490625
14.14213562,41.23105626,1,1,-8.832011295,115.0964212
10,20,1,1,-8.767781752,115.1713407
31.6227766,31.6227766,1,1,-8.800300765,115.233055
10,0,1,2,-8.796887167,115.1359471
50,50,1,1,-8.796976999,115.1383725
10,0,1,2,-8.809822907,115.1148367
10,0,1,2,-8.843599562,115.1472658
72.11102551,10,1,1,-8.8417131,115.1699034
14.14213562,20,1,1,-8.790239634,115.162627
40,22.36067977,1,1,-8.806948298,115.1193282
20,31.6227766,1,1,-8.824016289,115.2213769
10,10,1,1,-8.82410612,115.0966907
10,56.56854249,1,1,-8.790958286,115.1331623
10,22.36067977,1,1,-8.82527393,115.1202266
10,76.15773106,1,1,-8.780807323,115.146637
30,10,1,1,-8.787724351,115.1401692
20,50,1,1,-8.818356902,115.2082615
10,50,1,1,-8.813416168,115.2155378
10,10,1,1,-8.845665687,115.1676576
10,0,1,2,-8.82410612,115.1985596
50.99019514,10,1,1,-8.812877179,115.1646033
10,28.28427125,1,1,-8.794012558,115.1231012
10,10,1,1,-8.784939574,115.1827493
10,14.14213562,1,1,-8.799671944,115.2086208
14.14213562,0,1,2,-8.831831632,115.1103451
42.42640687,20,1,1,-8.809733076,115.2227243
10,14.14213562,1,1,-8.803444869,115.1270538
10,0,1,2,-8.818446734,115.1549914
20,10,1,1,-8.805960151,115.1243588
272.9468813,246.9817807,1,1,-8.787993846,115.2191311
22.36067977,28.28427125,1,1,-8.7952702,115.1248978
22.36067977,30,1,1,-8.805061836,115.1561592
36.05551275,40,1,1,-8.808744929,115.1365759
10,20,1,1,-8.79473121,115.1470862
10,0,1,2,-8.809283918,115.1447506
50,20,1,1,-8.815392462,115.1177113
10,14.14213562,1,1,-8.842970741,115.1678373
14.14213562,14.14213562,1,1,-8.794282053,115.1587643
10,22.36067977,1,1,-8.785568394,115.2241616
10,10,1,1,-8.832011295,115.2023326
22.36067977,28.28427125,1,1,-8.82230949,115.1532846
14.14213562,30,1,1,-8.821231511,115.1518473
20,14.14213562,1,1,-8.832460452,115.1154655
10,10,1,1,-8.832729947,115.1937986
22.36067977,40,1,1,-8.843150404,115.1830188
10,0,1,2,-8.839826638,115.1040569
10,22.36067977,1,1,-8.825812919,115.1946969
30,10,1,1,-8.819794207,115.1252571
20,20,1,1,-8.836952029,115.165322
10,10,1,1,-8.789520982,115.2008054
50,30,1,1,-8.811260212,115.1954155
14.14213562,10,1,1,-8.800839754,115.2011648
10,10,1,1,-8.823836626,115.1922714
14.14213562,28.28427125,1,1,-8.829496012,115.1083688
20,0,1,2,-8.817548419,115.1830188
10,0,1,2,-8.833358768,115.1929003
10,10,1,1,-8.809553413,115.1340606
10,0,1,2,-8.78646671,115.1838273
10,10,1,1,-8.832460452,115.1536439
10,10,1,1,-8.828058707,115.1677474
20,14.14213562,1,1,-8.784759911,115.1401692
10,20,1,1,-8.840994447,115.1024399
10,0,1,2,-8.802816048,115.2070936
20,30,1,1,-8.837940176,115.1059433
10,10,1,1,-8.821501006,115.1212147
10,0,1,2,-8.78709553,115.1382827
20,28.28427125,1,1,-8.812248358,115.1263351
28.28427125,10,1,1,-8.796976999,115.1728678
53.85164807,20,1,1,-8.815212799,115.2030512
30,36.05551275,1,1,-8.82410612,115.2202989
10,0,1,2,-8.844228383,115.1879595
40,0,1,2,-8.804522847,115.1183401
14.14213562,0,1,2,-8.836952029,115.0930974
10,41.23105626,1,1,-8.82527393,115.0869889
22.36067977,0,1,2,-8.807487287,115.1473557
30,0,1,2,-8.804433015,115.1340606
10,0,1,2,-8.825363762,115.1554405
10,0,1,2,-8.845486024,115.1858036
20,22.36067977,1,1,-8.84467754,115.1451997
14.14213562,0,1,2,-8.822848479,115.1965834
50.99019514,0,1,2,-8.819255218,115.1292097
10,0,1,2,-8.801558407,115.2220057
53.85164807,22.36067977,1,1,-8.815033136,115.2141903
10,22.36067977,1,1,-8.830484159,115.1116926
10,0,1,2,-8.804253352,115.1743051
14.14213562,0,1,2,-8.84350973,115.1742153
50,56.56854249,1,1,-8.77883103,115.1747543
10,0,1,2,-8.799761776,115.2015241
10,10,1,1,-8.841533437,115.1737661
10,14.14213562,1,1,-8.794461716,115.1292097
30,41.23105626,1,1,-8.82293831,115.1937986
20,0,1,2,-8.833358768,115.1528354
10,0,1,2,-8.84234192,115.1598423
14.14213562,36.05551275,1,1,-8.831472305,115.114118
10,10,1,1,-8.820333196,115.1186994
10,10,1,1,-8.821321343,115.2153581
125.2996409,127.2792206,1,1,-8.781346313,115.1966732
42.42640687,42.42640687,1,1,-8.783592101,115.205297
41.23105626,0,1,2,-8.821321343,115.1058535
10,10,1,1,-8.795090536,115.1752933
10,14.14213562,1,1,-8.827340055,115.1805035
30,22.36067977,1,1,-8.809014423,115.2085309
10,31.6227766,1,1,-8.82114168,115.2018834
20,10,1,1,-8.807127961,115.1538235
10,20,1,1,-8.843599562,115.121035
10,28.28427125,1,1,-8.837760512,115.1003738
10,36.05551275,1,1,-8.829226517,115.1258859
44.72135955,41.23105626,1,1,-8.831112979,115.1971223
10,0,1,2,-8.803444869,115.2220955
10,10,1,1,-8.811350043,115.1177113
10,10,1,1,-8.819794207,115.1752933
80,82.46211251,1,1,-8.786556541,115.2226345
20,20,1,1,-8.811709369,115.1831086
10,0,1,2,-8.826890898,115.1387318
10,10,1,1,-8.803355037,115.1339708
30,80.62257748,1,1,-8.827879044,115.096511
20,0,1,2,-8.834526577,115.1400793
41.23105626,20,1,1,-8.842431752,115.1778984
31.6227766,20,1,1,-8.828507865,115.1284012
58.30951895,67.08203932,1,1,-8.788083677,115.2211074
20,22.36067977,1,1,-8.793653232,115.1743051
10,0,1,2,-8.810182233,115.1117824
40,10,1,1,-8.824016289,115.1718797
31.6227766,10,1,1,-8.775417432,115.1691847
10,40,1,1,-8.789520982,115.1451997
22.36067977,10,1,1,-8.808565266,115.1614592
10,10,1,1,-8.823926457,115.0954331
10,10,1,1,-8.839107985,115.1790662
28.28427125,14.14213562,1,1,-8.827429887,115.1934392
10,0,1,2,-8.836952029,115.1105247
10,0,1,2,-8.830933316,115.1456489
30,10,1,1,-8.829046854,115.1979308
10,0,1,2,-8.762751186,115.2224548
31.6227766,20,1,1,-8.821860332,115.1133095
20,22.36067977,1,1,-8.80173807,115.1432234
136.0147051,144.222051,1,1,-8.786197215,115.2103276
14.14213562,22.36067977,1,1,-8.813146674,115.1292995
22.36067977,20,1,1,-8.831292642,115.1604711
30,58.30951895,1,1,-8.81000257,115.213831
28.28427125,10,1,1,-8.817907745,115.1097163
10,53.85164807,1,1,-8.810990717,115.2176039
10,41.23105626,1,1,-8.827519718,115.1071112
14.14213562,50,1,1,-8.820243364,115.2024224
10,0,1,2,-8.803355037,115.1497811
94.86832981,107.7032961,1,1,-8.775597095,115.1826595
10,10,1,1,-8.781615807,115.1889477
22.36067977,28.28427125,1,1,-8.831292642,115.1004636
22.36067977,10,1,1,-8.844048719,115.133342
10,0,1,2,-8.798863461,115.1715204
10,10,1,1,-8.816380609,115.2091598
31.6227766,20,1,1,-8.845935182,115.1779882
20,0,1,2,-8.814853473,115.2133818
10,14.14213562,1,1,-8.795090536,115.1646033
14.14213562,14.14213562,1,1,-8.812607685,115.1308267
36.05551275,40,1,1,-8.820153533,115.2182328
60,237.6972865,1,1,-8.772812317,115.1841866
10,0,1,2,-8.814224652,115.1811323
10,20,1,1,-8.843060573,115.1064823
14.14213562,22.36067977,1,1,-8.835335061,115.1952359
20,10,1,1,-8.813056842,115.1778086
41.23105626,30,1,1,-8.835335061,115.1085485
14.14213562,0,1,2,-8.839107985,115.1380132
20,10,1,1,-8.796887167,115.1516676
10,284.6049894,1,1,-8.771285181,115.1883189
10,10,1,1,-8.843869056,115.1717
42.42640687,10,1,1,-8.832999441,115.0877075
10,0,1,2,-8.82823837,115.0908516
130,302.654919,1,1,-8.772183497,115.1850849
67.08203932,10,1,1,-8.799851607,115.1271436
64.03124237,28.28427125,1,1,-8.808475434,115.1352284
10,0,1,2,-8.82877736,115.1600219
14.14213562,14.14213562,1,1,-8.83641304,115.1747543
10,0,1,2,-8.835514724,115.131725
72.11102551,10,1,1,-8.783951427,115.1489726
10,10,1,1,-8.81530263,115.0905821
10,10,1,1,-8.829496012,115.164783
22.36067977,0,1,2,-8.833987588,115.1323538
14.14213562,10,1,1,-8.826262077,115.1059433
10,22.36067977,1,1,-8.806139814,115.1470862
10,10,1,1,-8.811529706,115.106662
10,10,1,1,-8.842521583,115.1602016
20,22.36067977,1,1,-8.811889032,115.2129327
44.72135955,50,1,1,-8.771015687,115.1800544
30,14.14213562,1,1,-8.798414303,115.1353183
10,20,1,1,-8.819614544,115.1774492
36.05551275,50.99019514,1,1,-8.812787348,115.1708017
50.99019514,10,1,1,-8.822758647,115.106123
10,20,1,1,-8.805600825,115.1751136
22.36067977,14.14213562,1,1,-8.840994447,115.141337
14.14213562,10,1,1,-8.824914604,115.1340606
20,20,1,1,-8.813685663,115.1023501
53.85164807,10,1,1,-8.846294508,115.1746645
20,10,1,1,-8.811709369,115.1716102
22.36067977,14.14213562,1,1,-8.801109249,115.1390013
114.0175425,90,1,1,-8.772632654,115.1798747
28.28427125,10,1,1,-8.795449863,115.1191486
28.28427125,10,1,1,-8.832460452,115.0957025
10,14.14213562,1,1,-8.8035347,115.1944274
50,10,1,1,-8.845036866,115.1436726
10,10,1,1,-8.831831632,115.1764611
10,20,1,1,-8.796527841,115.1679271
20,31.6227766,1,1,-8.788083677,115.1407081
31.6227766,56.56854249,1,1,-8.817907745,115.1313657
10,0,1,2,-8.836862197,115.1006433
50,56.56854249,1,1,-8.822578984,115.2196701
20,20,1,1,-8.83937748,115.157327
10,0,1,2,-8.808475434,115.1508591
20,36.05551275,1,1,-8.813595831,115.1044162
31.6227766,22.36067977,1,1,-8.832550284,115.1734068
20,31.6227766,1,1,-8.793832895,115.2077225
14.14213562,36.05551275,1,1,-8.825004435,115.1186994
20,20,1,1,-8.834975735,115.089055
40,22.36067977,1,1,-8.805960151,115.2087106
20,0,1,2,-8.834616409,115.162088
22.36067977,10,1,1,-8.834796072,115.18769
36.05551275,22.36067977,1,1,-8.807756782,115.1938884
14.14213562,22.36067977,1,1,-8.837221523,115.2055665
67.08203932,20,1,1,-8.816111114,115.1400793
10,10,1,1,-8.815572125,115.1495116
36.05551275,10,1,1,-8.815572125,115.212214
22.36067977,10,1,1,-8.811709369,115.1115129
10,10,1,1,-8.839736806,115.1895765
30,20,1,1,-8.818267071,115.1196876
22.36067977,22.36067977,1,1,-8.833448599,115.1445709
56.56854249,14.14213562,1,1,-8.803983858,115.1181604
50,30,1,1,-8.810811054,115.1431336
22.36067977,53.85164807,1,1,-8.816111114,115.2026919
78.10249676,10,1,1,-8.806858467,115.1360369
10,22.36067977,1,1,-8.792305759,115.2031411
10,20,1,1,-8.833268936,115.1114231
30,28.28427125,1,1,-8.777573388,115.1676576
22.36067977,50.99019514,1,1,-8.820782354,115.1814917
10,0,1,2,-8.79706683,115.1789764
22.36067977,14.14213562,1,1,-8.800839754,115.1753831
40,36.05551275,1,1,-8.800660091,115.2013444
31.6227766,0,1,2,-8.835155398,115.1051349
30,36.05551275,1,1,-8.777842883,115.1792459
10,10,1,1,-8.809104255,115.1212147
30,10,1,1,-8.811529706,115.2090699
10,0,1,2,-8.812068695,115.1188791
36.05551275,10,1,1,-8.817189092,115.1257063
10,0,1,2,-8.806499141,115.2240718
50,28.28427125,1,1,-8.844318214,115.1721492
36.05551275,10,1,1,-8.809733076,115.2194904
10,10,1,1,-8.835424893,115.1630762
22.36067977,28.28427125,1,1,-8.818536565,115.0938161
10,10,1,1,-8.83407742,115.1374742
22.36067977,0,1,2,-8.802546553,115.1354081
10,10,1,1,-8.830394327,115.1486133
28.28427125,0,1,2,-8.840814784,115.1589439
14.14213562,44.72135955,1,1,-8.837131692,115.2026919
20,10,1,1,-8.797515988,115.1979308
31.6227766,31.6227766,1,1,-8.824914604,115.089055
22.36067977,64.03124237,1,1,-8.810721222,115.1085485
14.14213562,14.14213562,1,1,-8.828418034,115.1830188
22.36067977,0,1,2,-8.823207805,115.1778086
30,28.28427125,1,1,-8.792754917,115.1387318
31.6227766,14.14213562,1,1,-8.815661956,115.171161
36.05551275,22.36067977,1,1,-8.817189092,115.124808
31.6227766,22.36067977,1,1,-8.805780488,115.1937986
14.14213562,20,1,1,-8.819075555,115.1372945
20,0,1,2,-8.790419297,115.1369352
50.99019514,42.42640687,1,1,-8.792575254,115.1696339
10,0,1,2,-8.815931451,115.1088179
31.6227766,283.1960452,1,1,-8.77353097,115.190924
20,31.6227766,1,1,-8.836682534,115.1198672
22.36067977,30,1,1,-8.823746794,115.2002664
14.14213562,20,1,1,-8.790868455,115.2076326
31.6227766,10,1,1,-8.818985723,115.1225622
10,0,1,2,-8.815931451,115.147715
10,10,1,1,-8.836952029,115.1763713
50,101.9803903,1,1,-8.811529706,115.2148192
22.36067977,0,1,2,-8.828867191,115.2060157
22.36067977,0,1,2,-8.803714363,115.1361267
14.14213562,0,1,2,-8.819614544,115.1761916
41.23105626,58.30951895,1,1,-8.789880308,115.1350488
10,0,1,2,-8.819165386,115.1196876
20,0,1,2,-8.808565266,115.1926308
22.36067977,20,1,1,-8.809014423,115.1823001
30,0,1,2,-8.799761776,115.1434929
63.2455532,0,1,2,-8.807846613,115.1421454
41.23105626,182.4828759,1,1,-8.828867191,115.0964212
28.28427125,0,1,2,-8.779459851,115.1788865
14.14213562,22.36067977,1,1,-8.813865326,115.2141903
30,20,1,1,-8.828148539,115.1089078
10,31.6227766,1,1,-8.783681932,115.1404386
22.36067977,0,1,2,-8.809463581,115.198919
22.36067977,10,1,1,-8.795000705,115.12903
22.36067977,30,1,1,-8.773261475,115.2188616
10,10,1,1,-8.801378743,115.1316352
100,90,1,1,-8.776854736,115.2189514
28.28427125,100,1,1,-8.811080549,115.2152683
10,41.23105626,1,1,-8.814044989,115.2055665
184.3908891,36.05551275,1,1,-8.772902149,115.1805035
10,0,1,2,-8.84467754,115.1599321
22.36067977,10,1,1,-8.812607685,115.125347
10,89.4427191,1,1,-8.814943304,115.2085309
28.28427125,31.6227766,1,1,-8.832370621,115.103967
20,28.28427125,1,1,-8.815572125,115.2057462
22.36067977,0,1,2,-8.833179105,115.1654118
10,10,1,1,-8.828867191,115.1867917
10,14.14213562,1,1,-8.799492281,115.2258684
10,20,1,1,-8.827699381,115.137025
63.2455532,76.15773106,1,1,-8.775956421,115.190385
20,53.85164807,1,1,-8.813865326,115.2167954
10,10,1,1,-8.809194086,115.1857137
20,0,1,2,-8.820872185,115.1854442
22.36067977,10,1,1,-8.843150404,115.1179808
14.14213562,10,1,1,-8.80057026,115.1316352
10,20,1,1,-8.814763641,115.195146
170.2938637,210.2379604,1,1,-8.77299198,115.1940681
60.8276253,30,1,1,-8.827070561,115.2091598
14.14213562,22.36067977,1,1,-8.831651969,115.2106869
22.36067977,22.36067977,1,1,-8.810541559,115.2173344
10,10,1,1,-8.80057026,115.1618186
14.14213562,41.23105626,1,1,-8.817189092,115.1062128
10,42.42640687,1,1,-8.834436746,115.0895042
31.6227766,304.1381265,1,1,-8.779639514,115.2180531
10,22.36067977,1,1,-8.842252089,115.1897562
22.36067977,28.28427125,1,1,-8.826621403,115.2146395
42.42640687,31.6227766,1,1,-8.841443605,115.1830188
31.6227766,10,1,1,-8.838389333,115.0930076
10,0,1,2,-8.826262077,115.1528354
14.14213562,0,1,2,-8.795000705,115.1434929
14.14213562,22.36067977,1,1,-8.813416168,115.1894867
10,0,1,2,-8.809643244,115.1622677
31.6227766,30,1,1,-8.809104255,115.2188616
14.14213562,0,1,2,-8.773081812,115.2191311
20,41.23105626,1,1,-8.820243364,115.2046682
10,10,1,1,-8.819434881,115.1690949
30,10,1,1,-8.841174111,115.1018111
31.6227766,20,1,1,-8.798144808,115.1267843
30,22.36067977,1,1,-8.812068695,115.1700831
10,10,1,1,-8.82230949,115.0958822
10,14.14213562,1,1,-8.82527393,115.2111361
10,0,1,2,-8.838389333,115.1283114
20,14.14213562,1,1,-8.785119237,115.1849951
20,10,1,1,-8.803983858,115.1284911
10,30,1,1,-8.837311355,115.1675678
80.62257748,130.3840481,1,1,-8.769847877,115.1897562
60,148.6606875,1,1,-8.777842883,115.1943376
20,10,1,1,-8.812877179,115.1796052
36.05551275,28.28427125,1,1,-8.81000257,115.1100756
198.4943324,218.4032967,1,1,-8.769219056,115.1820306
30,10,1,1,-8.823656962,115.2146395
28.28427125,28.28427125,1,1,-8.772273328,115.2185022
10,10,1,1,-8.810811054,115.1811323
10,0,1,2,-8.802097396,115.2035004
28.28427125,10,1,1,-8.801288912,115.1207655
10,28.28427125,1,1,-8.843330067,115.1140282
14.14213562,20,1,1,-8.811439875,115.1285809
10,10,1,1,-8.777573388,115.2211074
10,44.72135955,1,1,-8.802636385,115.1258859
10,10,1,1,-8.813506,115.1998173
40,22.36067977,1,1,-8.810182233,115.1103451
14.14213562,14.14213562,1,1,-8.815572125,115.2203887
20,0,1,2,-8.797426156,115.1806832
10,30,1,1,-8.845935182,115.1688254
36.05551275,67.08203932,1,1,-8.818536565,115.131725
30,10,1,1,-8.836502871,115.180234
14.14213562,0,1,2,-8.793024411,115.178617
20,10,1,1,-8.814494147,115.173317
20,20,1,1,-8.791676938,115.1424149
10,14.14213562,1,1,-8.799761776,115.1789764
31.6227766,10,1,1,-8.815392462,115.11304
10,22.36067977,1,1,-8.781436144,115.1712509
36.05551275,22.36067977,1,1,-8.844138551,115.1534642
10,0,1,2,-8.838119839,115.1390912
10,0,1,2,-8.815033136,115.1149265
40,10,1,1,-8.844857203,115.1761916
31.6227766,10,1,1,-8.820692522,115.0980382
31.6227766,14.14213562,1,1,-8.816560272,115.1886782
10,10,1,1,-8.791676938,115.1740356
10,10,1,1,-8.838568996,115.1531049
10,22.36067977,1,1,-8.800210934,115.1906545
20,10,1,1,-8.833718094,115.1543625
10,0,1,2,-8.815392462,115.2224548
28.28427125,0,1,2,-8.823117973,115.1356776
31.6227766,22.36067977,1,1,-8.78646671,115.1443912
20,41.23105626,1,1,-8.813865326,115.2136513
20,10,1,1,-8.805510994,115.1443912
10,14.14213562,1,1,-8.78943115,115.1321741
10,0,1,2,-8.817997576,115.2184124
20,0,1,2,-8.829496012,115.120496
20,30,1,1,-8.825363762,115.116813
10,0,1,2,-8.842521583,115.1590338
28.28427125,30,1,1,-8.839107985,115.1556202
64.03124237,20,1,1,-8.819165386,115.1049552
20,10,1,1,-8.814224652,115.1788865
14.14213562,0,1,2,-8.83524523,115.174934
22.36067977,0,1,2,-8.813595831,115.124269
10,31.6227766,1,1,-8.823926457,115.1128604
10,22.36067977,1,1,-8.792665085,115.2210175
10,14.14213562,1,1,-8.809912739,115.1095366
10,0,1,2,-8.818626397,115.1946969
10,10,1,1,-8.770566529,115.2235328
44.72135955,44.72135955,1,1,-8.839287648,115.1153757
10,0,1,2,-8.841892763,115.1534642
14.14213562,41.23105626,1,1,-8.819165386,115.2211074
10,14.14213562,1,1,-8.841084279,115.1444811
53.85164807,64.03124237,1,1,-8.77299198,115.2178734
41.23105626,20,1,1,-8.83820967,115.1606507
14.14213562,30,1,1,-8.809822907,115.2141903
10,0,1,2,-8.789071824,115.1424149
14.14213562,22.36067977,1,1,-8.792844748,115.2075428
10,0,1,2,-8.841174111,115.1884087
10,10,1,1,-8.799222787,115.1419658
31.6227766,0,1,2,-8.843419899,115.1674779
14.14213562,10,1,1,-8.819434881,115.1878697
14.14213562,10,1,1,-8.817728082,115.1429539
10,30,1,1,-8.836053713,115.1487031
10,14.14213562,1,1,-8.821051848,115.087977
40,63.2455532,1,1,-8.829585843,115.0979483
10,10,1,1,-8.805331331,115.1922714
42.42640687,50.99019514,1,1,-8.810092402,115.1713407
36.05551275,14.14213562,1,1,-8.8217705,115.1069315
152.3154621,212.6029163,1,1,-8.771375013,115.1821205
10,20,1,1,-8.821860332,115.2090699
31.6227766,0,1,2,-8.82823837,115.0930076
22.36067977,28.28427125,1,1,-8.846294508,115.1544524
14.14213562,0,1,2,-8.81584162,115.1799645
10,0,1,2,-8.830843485,115.1075603
10,31.6227766,1,1,-8.82527393,115.2077225
10,10,1,1,-8.771285181,115.1682864
10,10,1,1,-8.836682534,115.1208554
10,0,1,2,-8.813595831,115.1929003
14.14213562,10,1,1,-8.832101126,115.1892172
22.36067977,10,1,1,-8.81763825,115.1436726
36.05551275,22.36067977,1,1,-8.838568996,115.1417861
10,0,1,2,-8.806499141,115.1741255
10,10,1,1,-8.823656962,115.1865222
10,10,1,1,-8.817997576,115.1119621
20,10,1,1,-8.7852989,115.1602914
10,22.36067977,1,1,-8.821860332,115.0925584
